record_time,air_pres,air_temp,water_temp,wind_dir,wind_speed
2014-03-08 04:48:01,1024.8,0.8,4.9,317.0,2.4
2014-03-08 04:49:01,1024.7,0.7,4.9,324.0,2.2
2014-03-08 04:50:01,1024.8,0.8,4.9,329.0,2.4
2014-03-08 04:51:01,1024.7,0.7,4.9,325.0,2.1
2014-03-08 04:52:01,1024.8,0.8,4.9,321.0,2.0
2014-03-08 04:53:01,1024.7,0.8,4.9,328.0,2.0
2014-03-08 04:54:01,1024.7,0.8,4.9,316.0,2.3
2014-03-08 04:55:01,1024.7,0.8,4.9,325.0,2.3
2014-03-08 04:56:01,1024.7,0.7,4.9,328.0,2.4
2014-03-08 04:57:01,1024.7,0.8,4.9,333.0,2.0
2014-03-08 04:58:01,1024.7,0.7,4.9,326.0,2.3
2014-03-08 04:59:01,1024.7,0.7,4.9,329.0,2.0
2014-03-08 05:00:01,1024.7,0.7,4.9,328.0,2.0
2014-03-08 05:01:01,1024.7,0.8,4.9,329.0,1.9
2014-03-08 05:02:01,1024.7,0.8,4.9,332.0,1.7
2014-03-08 05:03:01,1024.5,0.8,4.9,326.0,2.0
2014-03-08 05:04:01,1024.7,0.8,4.9,333.0,1.8
2014-03-08 05:05:01,1024.5,0.7,4.9,329.0,2.1
2014-03-08 05:06:01,1024.7,0.7,4.9,333.0,2.2
2014-03-08 05:07:01,1024.5,0.6,4.9,329.0,2.3
2014-03-08 05:08:01,1024.5,0.6,4.9,336.0,1.7
2014-03-08 05:09:01,1024.5,0.7,4.9,338.0,1.7
2014-03-08 05:10:01,1024.7,0.6,4.8,339.0,2.0
2014-03-08 05:11:01,1024.7,0.7,4.8,340.0,2.2
2014-03-08 05:12:01,1024.7,0.6,4.8,344.0,1.9
2014-03-08 05:13:01,1024.7,0.7,4.8,343.0,1.7
2014-03-08 05:14:01,1024.7,0.8,4.8,330.0,1.7
2014-03-08 05:15:01,1024.7,0.7,4.8,335.0,1.8
2014-03-08 05:16:01,1024.7,0.6,4.8,339.0,1.5
2014-03-08 05:17:01,1024.7,0.7,4.8,339.0,1.9
2014-03-08 05:18:01,1024.7,0.6,4.8,341.0,1.7
2014-03-08 05:19:01,1024.7,0.6,4.8,344.0,1.7
2014-03-08 05:20:01,1024.7,0.6,4.8,338.0,1.7
2014-03-08 05:21:01,1024.7,0.6,4.8,334.0,1.5
2014-03-08 05:22:01,1024.7,0.6,4.8,335.0,1.6
2014-03-08 05:23:01,1024.7,0.7,4.8,327.0,1.4
2014-03-08 05:24:01,1024.7,0.6,4.8,319.0,1.8
2014-03-08 05:25:01,1024.7,0.6,4.8,322.0,1.7
2014-03-08 05:26:01,1024.7,0.6,4.8,325.0,1.7
2014-03-08 05:27:01,1024.7,0.6,4.8,326.0,1.8
2014-03-08 05:28:01,1024.7,0.6,4.8,323.0,1.7
2014-03-08 05:29:01,1024.7,0.6,4.8,322.0,1.6
2014-03-08 05:30:01,1024.5,0.6,4.8,327.0,1.5
2014-03-08 05:31:01,1024.7,0.8,4.8,330.0,1.7
2014-03-08 05:32:01,1024.5,0.7,4.8,328.0,1.7
2014-03-08 05:33:01,1024.5,0.6,4.8,334.0,1.8
2014-03-08 05:34:01,1024.7,0.7,4.8,330.0,1.8
2014-03-08 05:35:01,1024.7,0.6,4.8,334.0,1.9
2014-03-08 05:36:01,1024.7,0.7,4.8,319.0,1.7
2014-03-08 05:37:01,1024.7,0.8,4.8,323.0,1.9
2014-03-08 05:38:01,1024.7,0.7,4.8,332.0,1.9
2014-03-08 05:39:01,1024.5,0.7,4.8,331.0,1.9
2014-03-08 05:40:01,1024.7,0.7,4.8,339.0,2.2
2014-03-08 05:41:01,1024.7,0.7,4.8,341.0,2.0
2014-03-08 05:42:01,1024.7,0.7,4.8,343.0,1.9
2014-03-08 05:43:01,1024.7,0.7,4.8,343.0,2.3
2014-03-08 05:44:01,1024.7,0.7,4.8,341.0,2.2
2014-03-08 05:45:01,1024.7,0.7,4.8,332.0,2.3
2014-03-08 05:46:01,1024.7,0.7,4.8,330.0,2.3
2014-03-08 05:47:01,1024.7,0.7,4.8,334.0,2.3
2014-03-08 05:48:01,1024.7,0.8,4.8,329.0,2.3
2014-03-08 05:49:01,1024.7,0.7,4.8,337.0,2.4
2014-03-08 05:50:01,1024.7,0.8,4.8,331.0,2.4
2014-03-08 05:51:01,1024.7,0.7,4.8,331.0,2.4
2014-03-08 05:52:01,1024.7,0.7,4.8,333.0,2.4
2014-03-08 05:53:01,1024.7,0.8,4.8,332.0,2.2
2014-03-08 05:54:01,1024.7,0.7,4.8,330.0,2.4
2014-03-08 05:55:01,1024.7,0.7,4.8,326.0,2.2
2014-03-08 05:56:01,1024.5,0.7,4.8,334.0,2.3
2014-03-08 05:57:01,1024.7,0.8,4.8,324.0,2.0
2014-03-08 05:58:01,1024.7,0.7,4.8,325.0,2.1
2014-03-08 05:59:01,1024.7,0.7,4.8,339.0,2.4
2014-03-08 06:00:01,1024.7,0.8,4.8,342.0,2.3
2014-03-08 06:01:01,1024.7,0.8,4.8,338.0,2.3
2014-03-08 06:02:01,1024.7,0.7,4.8,329.0,2.2
2014-03-08 06:03:01,1024.5,0.8,4.8,330.0,2.3
2014-03-08 06:04:01,1024.7,0.8,4.8,326.0,2.0
2014-03-08 06:05:01,1024.7,0.8,4.8,320.0,2.1
2014-03-08 06:06:01,1024.7,0.8,4.8,318.0,2.0
2014-03-08 06:07:01,1024.5,0.8,4.8,322.0,2.2
2014-03-08 06:08:01,1024.5,0.8,4.8,322.0,1.8
2014-03-08 06:09:01,1024.5,0.7,4.8,331.0,2.1
2014-03-08 06:10:01,1024.5,0.7,4.8,332.0,2.2
2014-03-08 06:11:01,1024.5,0.8,4.8,331.0,2.4
2014-03-08 06:12:01,1024.5,0.8,4.8,336.0,2.3
2014-03-08 06:13:01,1024.5,0.9,4.8,325.0,2.1
2014-03-08 06:14:01,1024.5,0.9,4.8,324.0,1.8
2014-03-08 06:15:01,1024.5,0.9,4.8,321.0,2.2
2014-03-08 06:16:01,1024.5,0.7,4.8,319.0,2.2
2014-03-08 06:17:01,1024.5,0.8,4.8,318.0,2.0
2014-03-08 06:18:01,1024.5,0.8,4.8,321.0,2.0
2014-03-08 06:19:01,1024.5,0.9,4.8,328.0,1.8
2014-03-08 06:20:01,1024.5,0.9,4.8,319.0,1.8
2014-03-08 06:21:01,1024.3,0.8,4.8,318.0,2.0
2014-03-08 06:22:01,1024.3,0.9,4.8,319.0,1.7
2014-03-08 06:23:01,1024.3,0.8,4.8,334.0,1.8
2014-03-08 06:24:01,1024.3,0.8,4.8,342.0,2.1
2014-03-08 06:25:01,1024.2,0.7,4.8,348.0,2.0
2014-03-08 06:26:01,1024.3,0.7,4.8,352.0,1.9
2014-03-08 06:27:01,1024.2,0.7,4.8,344.0,2.1
2014-03-08 06:28:01,1024.2,0.8,4.8,342.0,2.0
2014-03-08 06:29:01,1024.2,0.7,4.8,343.0,1.9
2014-03-08 06:30:01,1024.2,0.7,4.8,342.0,1.7
2014-03-08 06:31:01,1024.2,0.8,4.8,347.0,1.6
2014-03-08 06:32:01,1024.2,0.7,4.8,351.0,1.4
2014-03-08 06:33:01,1024.2,0.6,4.8,353.0,1.6
2014-03-08 06:34:01,1024.2,0.6,4.8,348.0,1.5
2014-03-08 06:35:01,1024.2,0.6,4.8,351.0,1.7
2014-03-08 06:36:01,1024.2,0.7,4.8,347.0,1.7
2014-03-08 06:37:01,1024.2,0.6,4.8,341.0,1.4
2014-03-08 06:38:01,1024.2,0.6,4.8,344.0,1.7
2014-03-08 06:39:01,1024.2,0.6,4.8,344.0,2.0
2014-03-08 06:40:01,1024.2,0.7,4.8,340.0,1.3
2014-03-08 06:41:01,1024.2,0.6,4.8,357.0,1.3
2014-03-08 06:42:01,1024.2,0.6,4.8,345.0,1.4
2014-03-08 06:43:01,1024.2,0.7,4.8,342.0,1.5
2014-03-08 06:44:01,1024.2,0.7,4.8,343.0,1.8
2014-03-08 06:45:01,1024.2,0.7,4.8,338.0,1.7
2014-03-08 06:46:01,1024.2,0.7,4.8,333.0,2.2
2014-03-08 06:47:01,1024.2,0.8,4.8,321.0,2.0
2014-03-08 06:48:01,1024.2,0.8,4.8,322.0,1.6
2014-03-08 06:49:01,1024.2,0.7,4.8,330.0,1.5
2014-03-08 06:50:01,1024.2,0.7,4.8,342.0,1.6
2014-03-08 06:51:01,1024.2,0.7,4.8,333.0,1.6
2014-03-08 06:52:01,1024.2,0.7,4.8,326.0,1.7
2014-03-08 06:53:01,1024.2,0.7,4.8,327.0,1.5
2014-03-08 06:54:01,1024.2,0.8,4.8,330.0,1.5
2014-03-08 06:55:01,1024.2,0.7,4.8,333.0,1.6
2014-03-08 06:56:01,1024.2,0.7,4.8,325.0,1.3
2014-03-08 06:57:01,1024.2,0.7,4.8,327.0,1.1
2014-03-08 06:58:01,1024.2,0.7,4.8,330.0,1.2
2014-03-08 06:59:01,1024.2,0.7,4.8,338.0,1.7
2014-03-08 07:00:01,1024.2,0.7,4.8,340.0,1.3
2014-03-08 07:01:01,1024.2,0.7,4.8,336.0,1.8
2014-03-08 07:02:01,1024.2,0.7,4.8,331.0,1.7
2014-03-08 07:03:01,1024.2,0.8,4.8,321.0,1.6
2014-03-08 07:04:01,1024.2,0.8,4.8,322.0,1.7
2014-03-08 07:05:01,1024.2,0.8,4.8,331.0,1.3
2014-03-08 07:06:01,1024.2,0.8,4.8,321.0,1.8
2014-03-08 07:07:01,1024.2,0.7,4.8,335.0,1.4
2014-03-08 07:08:01,1024.2,0.7,4.8,335.0,1.6
2014-03-08 07:09:01,1024.2,0.7,4.8,325.0,1.3
2014-03-08 07:10:01,1024.2,0.7,4.8,313.0,1.3
2014-03-08 07:11:01,1024.2,0.8,4.8,307.0,1.0
2014-03-08 07:12:01,1024.2,0.8,4.8,331.0,1.7
2014-03-08 07:13:01,1024.2,0.7,4.8,317.0,1.6
2014-03-08 07:14:01,1024.2,0.7,4.8,308.0,1.6
2014-03-08 07:15:01,1024.2,0.7,4.8,314.0,1.7
2014-03-08 07:16:01,1024.2,0.8,4.8,314.0,1.4
2014-03-08 07:17:01,1024.2,0.8,4.8,307.0,1.3
2014-03-08 07:18:01,1024.2,0.9,4.8,310.0,1.7
2014-03-08 07:19:01,1024.2,0.8,4.8,310.0,1.9
2014-03-08 07:20:01,1024.3,0.8,4.8,307.0,1.7
2014-03-08 07:21:01,1024.2,0.8,4.8,307.0,1.4
2014-03-08 07:22:01,1024.2,0.8,4.8,310.0,1.5
2014-03-08 07:23:01,1024.3,0.8,4.8,292.0,1.4
2014-03-08 07:24:01,1024.2,0.8,4.8,294.0,1.7
2014-03-08 07:25:01,1024.3,0.8,4.8,283.0,1.6
2014-03-08 07:26:01,1024.3,0.8,4.8,278.0,1.7
2014-03-08 07:27:01,1024.3,0.8,4.8,278.0,1.5
2014-03-08 07:28:01,1024.5,0.8,4.8,277.0,1.7
2014-03-08 07:29:01,1024.3,0.6,4.8,247.0,1.9
2014-03-08 07:30:01,1024.5,0.5,4.8,207.0,1.6
2014-03-08 07:31:01,1024.3,0.3,4.8,194.0,1.4
2014-03-08 07:32:01,1024.3,0.2,4.8,181.0,1.3
2014-03-08 07:33:01,1024.3,0.1,4.8,171.0,1.3
2014-03-08 07:34:01,1024.3,0.0,4.7,164.0,1.1
2014-03-08 07:35:01,1024.5,0.0,4.7,162.0,1.1
2014-03-08 07:36:01,1024.3,-0.1,4.7,151.0,1.8
2014-03-08 07:37:01,1024.3,-0.2,4.7,155.0,1.7
2014-03-08 07:38:01,1024.3,-0.2,4.7,159.0,2.1
2014-03-08 07:39:01,1024.3,-0.3,4.7,151.0,2.3
2014-03-08 07:40:01,1024.3,-0.3,4.7,148.0,2.4
2014-03-08 07:41:01,1024.3,-0.3,4.7,145.0,2.7
2014-03-08 07:42:01,1024.3,-0.3,4.7,144.0,2.2
2014-03-08 07:43:01,1024.3,-0.3,4.7,146.0,2.5
2014-03-08 07:44:01,1024.3,-0.4,4.7,148.0,2.4
2014-03-08 07:45:01,1024.3,-0.4,4.7,147.0,2.2
2014-03-08 07:46:01,1024.3,-0.4,4.7,144.0,2.5
2014-03-08 07:47:01,1024.3,-0.4,4.7,143.0,2.4
2014-03-08 07:48:01,1024.3,-0.4,4.7,144.0,2.2
9,310.0,6.9
2014-03-07 14:54:01,1026.7,0.3,4.9,305.0,6.0
2014-03-07 14:55:01,1026.7,0.5,4.9,307.0,6.4
2014-03-07 14:56:01,1026.7,0.4,4.9,303.0,6.7
2014-03-07 14:57:01,1026.7,0.4,4.9,299.0,6.4
2014-03-07 14:58:01,1026.7,0.4,4.9,297.0,6.6
2014-03-07 14:59:01,1026.7,0.4,4.9,295.0,7.5
2014-03-07 15:00:01,1026.5,0.5,4.9,296.0,6.8
2014-03-07 15:01:01,1026.7,0.4,4.9,295.0,7.5
2014-03-07 15:02:01,1026.5,0.5,4.9,295.0,7.1
2014-03-07 15:03:01,1026.5,0.3,4.9,299.0,8.2
2014-03-07 15:04:01,1026.5,0.5,4.9,303.0,8.0
2014-03-07 15:05:01,1026.7,0.5,4.9,308.0,6.8
2014-03-07 15:06:01,1026.5,0.4,4.9,307.0,6.1
2014-03-07 15:07:01,1026.5,0.4,4.9,296.0,7.6
2014-03-07 15:08:01,1026.7,0.4,4.9,302.0,6.7
